"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-22",,"78","91","58"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-23",,"78",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-24",,"78","89","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-25",,"77","89","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-26",,"78","92","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-27",,"79","93","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-28",,"76","88","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-29",,"76","89","56"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-30",,"76","90","57"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-01-31",,"79","91","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-01",,"80",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-02",,"81","96","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-03",,"82","96","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-04",,"82","93","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-05",,"82","93","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-06",,"81","94","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-07",,"78","89","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-08",,"78","89","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-09",,"77","88","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-10",,"78","89","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-11",,"80","94","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-12",,"80","89","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-13",,"78","88","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-14",,"77","85","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-15",,"78","87","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-16",,"75","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-17",,"76","85","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-18",,"76","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-19",,"76","85","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-20",,"77","86","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-21",,"78","91","60"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-22",,"81","98","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-23",,"80",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-24",,"78","87","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-25",,"78","89","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-26",,"79","89","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-27",,"83","96","61"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-02-28",,"84","96","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-01",,"84","93","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-02",,"84","95",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-03",,"84","94","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-04",,"82","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-05",,"82","91","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-06",,"85","98","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-07",,"87","101","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-08",,"85","101","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-09",,"82","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-10",,"81","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-11",,"83","99","59"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-12",,"85","101","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-13",,"86","100","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-14",,"84","96","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-15",,"88","99","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-16",,"91","106","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-17",,"89","106","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-18",,"83","98","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-19",,"82","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-20",,"83","94","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-21",,"80","90","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-22",,"80","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-23",,"81","91","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-24",,"81","91","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-25",,"81","90","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-26",,"84","92","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-27",,"85","92","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-28",,"87","97","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-29",,"88",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-30",,"88",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-03-31",,"86","99",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-01",,"80","88","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-02",,"81","88","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-03",,"81","89","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-04",,"81","88","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-05",,"81","89","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-06",,"82","91","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-07",,"82","96","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-08",,"83","95","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-09",,"83","92","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-10",,"84","91","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-11",,"84","91","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-12",,"85","93","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-13",,"85","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-14",,"85","93","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-15",,"83","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-16",,"84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-17",,"85","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-18",,"85","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-19",,"84","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-20",,"84","91","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-21",,"84","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-22",,"84","92","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-23",,"84","91","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-24",,"84","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-25",,"85","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-26",,"85","91","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-27",,"85","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-28",,"85","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-29",,"85","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-04-30",,"86","94","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-01",,"85","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-02",,"84","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-03",,"84","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-04",,"85","91","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-05",,"84","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-06",,"85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-07",,"85","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-08",,"85","91","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-09",,"84","91","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-10",,"84","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-11",,"84","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-12",,"85","91","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-13",,"85","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-14",,"85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-15",,"85","92","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-16",,"85","88","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-17","0.00","86","93","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-18",,"85","91","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-19",,"86","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-20",,"86","95","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-21",,"87","95","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-22",,"87","96","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-23",,"87","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-24",,"87","94","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-25",,"87","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-26",,"86","93","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-27",,"87","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-28",,"87","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-29",,"88","94","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-30",,"88","95","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-05-31",,"88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-01",,"88","96","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-02","0.00","86","97",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-03","0.35","83","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-04","1.38","82","92","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-05","2.91","83","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-06","2.13","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-07","0.08","84","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-08","0.00","85","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-09",,"82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-10",,"80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-11",,"78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-12",,"81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-13",,"83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-14","0.20","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-15","1.42","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-16","0.87","83","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-17","0.31","85","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-18","0.08","85","91","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-19","0.01","85","90","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-20","0.04","85","90","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-21","0.59","85","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-22","0.00","85","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-23","0.08","85","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-24","0.20","86","90","83"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-25","0.00","85","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-26","0.03","85",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-27","0.67","85","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-28","0.43","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-29","0.71","84","87","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-06-30","0.12","85","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-01","0.08","85","90","82"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-02","0.16","83","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-03","1.61","83","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-04","0.28","83","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-05","0.28","84","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-06","0.08","80","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-07","0.87","80","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-08","4.57","77",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-09","4.92","81","84","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-10","1.14","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-11","0.28","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-12","3.27","82","87","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-13","1.85","79",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-14","3.66","78",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-15","3.74","79",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-16","0.28","80","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-17","4.17","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-18","1.46","81","83","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-19","1.61","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-20","2.60","83","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-21","0.01","83","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-22","0.24","83","87","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-23","0.08","84","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-24","0.00","84","87","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-25","0.03","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-26","0.24","81","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-27","1.61","80","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-28","0.24","81","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-29","3.86","81","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-30","2.87","78","81","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-07-31","7.56","79","82","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-01","2.60","80","81","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-02","0.71","80","83","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-03","0.28","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-04","0.16","81","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-05","0.16","83","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-06","0.43","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-07","0.16","83","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-08","0.08","83","87","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-09","0.04","83","87","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-10","0.04","83","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-11","0.00","83",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-12","0.24","82","84","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-13","0.28","82","84",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-14","0.24","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-15","0.24","83","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-16","0.08","82","88","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-17","0.20","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-18","0.24","79","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-19","1.61","82","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-20","0.04","83","88","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-21","0.04","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-22","0.02","82","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-23","0.00","79","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-24","0.28","79","83",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-25","1.50","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-26","0.63","81","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-27","3.27","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-28","8.66","78",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-29","0.00","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-30","1.93","81","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-08-31","0.35","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-01","0.08","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-02","1.42","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-03","1.54","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-04","1.02","81","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-05","0.47","83","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-06","0.39","82","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-07","0.59","82","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-08","0.12","83","88","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-09","0.04","83","88","81"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-10","0.02","83","88","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-11","0.20","79","86",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-12","1.38","80","85","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-13","0.28","81","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-14","1.38","81","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-15","0.12","80","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-16","0.12","82","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-17","0.00","81","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-18","0.04","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-19","0.20","83","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-20","0.00","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-21","0.47","78","83","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-22","0.39","81","88","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-23","0.43","81","88","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-24","0.12","82","88","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-25","0.03","82","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-26","0.00","82","88","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-27",,"82",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-28",,"82","89","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-29",,"83","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-09-30",,"83","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-01",,"83","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-02","0.00","83","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-03","0.00","81","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-04","0.12","82","86","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-05","0.00","84","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-06",,"85","93","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-07",,"86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-08",,"85","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-09",,"86","95","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-10",,"87","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-11",,"85","94","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-12","0.02","82","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-13","2.80","82","91","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-14","0.55","83",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-15","0.16","82","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-16","0.03","83","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-17","1.06","85","92","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-18","0.00","85","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-19",,"85","92","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-20",,"85","93","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-21",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-22",,"87","97","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-23",,"87","97","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-24",,"86","96","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-25",,"86","96","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-26",,"87","97","71"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-27",,"86","97","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-28",,"87","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-29",,"86","96","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-30",,"85","96","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-10-31",,"85","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-01",,"86","98","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-02",,"86","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-03",,"85","97","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-04",,"86","96","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-05",,"86","96","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-06",,"86","96","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-07",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-08",,"84","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-09",,"86","96","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-10",,"85","98","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-11",,"85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-12",,"85","96","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-13",,"85","98","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-14",,"86","97","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-15",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-16",,"85","96","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-17",,"83","96","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-18",,"83","95","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-19",,"83","96","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-20",,"84","96","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-21",,"85","97","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-22",,"84","94","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-23",,"83","93","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-24",,"82","91","66"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-25",,"83","94","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-26",,"85","95","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-27",,"88","97","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-28",,"87","94","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-29",,"86","98",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-11-30",,"84","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-01",,"85","93","73"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-02",,"83","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-03",,"83",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-04",,"83","95","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-05",,"81","90","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-06",,"83","91","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-07",,"82","95","67"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-08",,"83","96","69"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-09",,"83","95","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-10",,"81","95","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-11",,"78","89","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-12",,"80","92","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-13",,"84","94","68"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-14",,"82","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-15",,"81","93",
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-16",,"81","93","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-17",,"80","94","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-18",,"81","94","63"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-19",,"80","93","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-20",,"80","94","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-21",,"80","94","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-22",,"80","91","64"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-23",,"79","93","62"
"IN012070800","BOMBAY SANTACRUZ, IN","2011-12-24",,"79","92","61"
